n_train_a,n_guard_a,n_train_d,n_guard_d,n_train_r,n_guard_r,pfa,tar_thresh,precision,recall,f1,tp,fp,fn
3,1,1,2,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,1,2,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,1,2,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,1,2,5,3,1e-05,-9999.0,0.027922255680262797,0.51,0.05294575655333507,102,3551,98
3,1,1,2,5,3,1e-05,-40.0,0.04495372410753636,0.51,0.08262454434993925,102,2167,98
3,1,1,2,5,3,1e-05,-35.0,0.12469437652811736,0.51,0.20039292730844796,102,716,98
3,1,1,2,5,3,1e-05,-30.0,0.1426553672316384,0.505,0.22246696035242292,101,607,99
3,1,1,2,5,3,1e-05,-25.0,0.1563517915309446,0.48,0.23587223587223588,96,518,104
3,1,1,2,5,3,1e-05,-20.0,0.15182186234817813,0.375,0.21613832853025933,75,419,125
3,1,1,2,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,1,2,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,1,2,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,1,2,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.01,-9999.0,0.010783782155551539,0.895,0.021310792309066014,179,16420,21
3,1,2,1,5,2,0.01,-40.0,0.047593725073118855,0.895,0.09038121686442818,179,3582,21
3,1,2,1,5,2,0.01,-35.0,0.11166875784190715,0.89,0.19843924191750276,178,1416,22
3,1,2,1,5,2,0.01,-30.0,0.16198501872659177,0.865,0.27287066246056785,173,895,27
3,1,2,1,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,1,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.003,-9999.0,0.014343707713125846,0.795,0.02817899867080195,159,10926,41
3,1,2,1,5,2,0.003,-40.0,0.046875,0.795,0.08853006681514478,159,3233,41
3,1,2,1,5,2,0.003,-35.0,0.11365260900643316,0.795,0.19887429643527205,159,1240,41
3,1,2,1,5,2,0.003,-30.0,0.1566390041493776,0.755,0.25945017182130586,151,813,49
3,1,2,1,5,2,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
3,1,2,1,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.001,-9999.0,0.018091476621225632,0.71,0.035283886197043104,142,7707,58
3,1,2,1,5,2,0.001,-40.0,0.0454109370003198,0.71,0.08536218815749924,142,2985,58
3,1,2,1,5,2,0.001,-35.0,0.116107931316435,0.71,0.1995783555867885,142,1081,58
3,1,2,1,5,2,0.001,-30.0,0.1574074074074074,0.68,0.2556390977443609,136,728,64
3,1,2,1,5,2,0.001,-25.0,0.16901408450704225,0.54,0.2574493444576877,108,531,92
3,1,2,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.0003,-9999.0,0.023425022182786158,0.66,0.04524421593830334,132,5503,68
3,1,2,1,5,2,0.0003,-40.0,0.04633204633204633,0.66,0.0865857658248606,132,2717,68
3,1,2,1,5,2,0.0003,-35.0,0.11945701357466064,0.66,0.20229885057471267,132,973,68
3,1,2,1,5,2,0.0003,-30.0,0.15698393077873918,0.635,0.25173439048562934,127,682,73
3,1,2,1,5,2,0.0003,-25.0,0.16429699842022116,0.52,0.24969987995198079,104,529,96
3,1,2,1,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.0001,-9999.0,0.026109106346847804,0.615,0.0500916310323763,123,4588,77
3,1,2,1,5,2,0.0001,-40.0,0.0466262319939348,0.615,0.08668076109936575,123,2515,77
3,1,2,1,5,2,0.0001,-35.0,0.1201171875,0.615,0.20098039215686272,123,901,77
3,1,2,1,5,2,0.0001,-30.0,0.15501905972045743,0.61,0.24721377912867276,122,665,78
3,1,2,1,5,2,0.0001,-25.0,0.1632,0.51,0.2472727272727273,102,523,98
3,1,2,1,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,3e-05,-9999.0,0.02782523797900903,0.57,0.05306027461019315,114,3983,86
3,1,2,1,5,2,3e-05,-40.0,0.04660670482420278,0.57,0.08616780045351474,114,2332,86
3,1,2,1,5,2,3e-05,-35.0,0.12258064516129032,0.57,0.20176991150442478,114,816,86
3,1,2,1,5,2,3e-05,-30.0,0.1524966261808367,0.565,0.24017003188097766,113,628,87
3,1,2,1,5,2,3e-05,-25.0,0.1596774193548387,0.495,0.24146341463414633,99,521,101
3,1,2,1,5,2,3e-05,-20.0,0.15182186234817813,0.375,0.21613832853025933,75,419,125
3,1,2,1,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,1e-05,-9999.0,0.02924451665312754,0.54,0.055484202414590296,108,3585,92
3,1,2,1,5,2,1e-05,-40.0,0.046531667384747954,0.54,0.08568028560095199,108,2213,92
3,1,2,1,5,2,1e-05,-35.0,0.127208480565371,0.54,0.20591039084842705,108,741,92
3,1,2,1,5,2,1e-05,-30.0,0.1494413407821229,0.535,0.2336244541484716,107,609,93
3,1,2,1,5,2,1e-05,-25.0,0.16065573770491803,0.49,0.2419753086419753,98,512,102
3,1,2,1,5,2,1e-05,-20.0,0.15274949083503056,0.375,0.21707670043415345,75,416,125
3,1,2,1,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.01,-9999.0,0.01075393826658141,0.925,0.02126070217778544,185,17018,15
3,1,2,1,5,3,0.01,-40.0,0.04860746190225959,0.925,0.09236145781328008,185,3621,15
3,1,2,1,5,3,0.01,-35.0,0.11185006045949214,0.925,0.19956850053937433,185,1469,15
3,1,2,1,5,3,0.01,-30.0,0.16102470265324795,0.88,0.2722351121423047,176,917,24
3,1,2,1,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,1,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.003,-9999.0,0.013515782404298187,0.805,0.02658520475561427,161,11751,39
3,1,2,1,5,3,0.003,-40.0,0.04625107727664464,0.805,0.08747622928552024,161,3320,39
3,1,2,1,5,3,0.003,-35.0,0.10974778459441036,0.805,0.1931613677264547,161,1306,39
3,1,2,1,5,3,0.003,-30.0,0.1582089552238806,0.795,0.26390041493775934,159,846,41
3,1,2,1,5,3,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,1,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.001,-9999.0,0.01619718309859155,0.69,0.03165137614678899,138,8382,62
3,1,2,1,5,3,0.001,-40.0,0.04339622641509434,0.69,0.0816568047337278,138,3042,62
3,1,2,1,5,3,0.001,-35.0,0.10705973622963538,0.69,0.18535930154466085,138,1151,62
3,1,2,1,5,3,0.001,-30.0,0.14989059080962802,0.685,0.24596050269299824,137,777,63
3,1,2,1,5,3,0.001,-25.0,0.17027863777089783,0.55,0.26004728132387706,110,536,90
3,1,2,1,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.0003,-9999.0,0.019230769230769232,0.58,0.03722721437740693,116,5916,84
3,1,2,1,5,3,0.0003,-40.0,0.04048865619546248,0.58,0.07569331158238173,116,2749,84
3,1,2,1,5,3,0.0003,-35.0,0.10478771454381211,0.58,0.17750573833205815,116,991,84
3,1,2,1,5,3,0.0003,-30.0,0.13905683192261184,0.575,0.22395326192794543,115,712,85
3,1,2,1,5,3,0.0003,-25.0,0.1664050235478807,0.53,0.2532855436081243,106,531,94
3,1,2,1,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.0001,-9999.0,0.023429400787891352,0.565,0.04499303205255823,113,4710,87
3,1,2,1,5,3,0.0001,-40.0,0.043278437380314054,0.565,0.08039843472073996,113,2498,87
3,1,2,1,5,3,0.0001,-35.0,0.1135678391959799,0.565,0.18912133891213392,113,882,87
3,1,2,1,5,3,0.0001,-30.0,0.1415929203539823,0.56,0.22603430877901112,112,679,88
3,1,2,1,5,3,0.0001,-25.0,0.1648177496038035,0.52,0.2503008423586041,104,527,96
3,1,2,1,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,3e-05,-9999.0,0.02589545014520813,0.535,0.04939981532779317,107,4025,93
3,1,2,1,5,3,3e-05,-40.0,0.0443064182194617,0.535,0.08183556405353729,107,2308,93
3,1,2,1,5,3,3e-05,-35.0,0.11745334796926454,0.535,0.19261926192619264,107,804,93
3,1,2,1,5,3,3e-05,-30.0,0.1402116402116402,0.53,0.2217573221757322,106,650,94
3,1,2,1,5,3,3e-05,-25.0,0.16051364365971107,0.5,0.24301336573511542,100,523,100
3,1,2,1,5,3,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,1,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,1e-05,-9999.0,0.02747104767034743,0.51,0.05213391259902887,102,3611,98
3,1,2,1,5,3,1e-05,-40.0,0.04450261780104712,0.51,0.08186195826645265,102,2190,98
3,1,2,1,5,3,1e-05,-35.0,0.12289156626506025,0.51,0.19805825242718447,102,728,98
3,1,2,1,5,3,1e-05,-30.0,0.14145658263305322,0.505,0.2210065645514223,101,613,99
3,1,2,1,5,3,1e-05,-25.0,0.15609756097560976,0.48,0.23558282208588957,96,519,104
3,1,2,1,5,3,1e-05,-20.0,0.15182186234817813,0.375,0.21613832853025933,75,419,125
3,1,2,1,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,1,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,1,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,1,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.01,-9999.0,0.011041462993846684,0.96,0.02183182670987549,192,17197,8
3,1,2,2,5,2,0.01,-40.0,0.04998698255662588,0.96,0.09502598366740905,192,3649,8
3,1,2,2,5,2,0.01,-35.0,0.11169590643274854,0.955,0.2,191,1519,9
3,1,2,2,5,2,0.01,-30.0,0.16036036036036036,0.89,0.2717557251908397,178,932,22
3,1,2,2,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,2,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.003,-9999.0,0.014674875600910854,0.87,0.02886290121920876,174,11683,26
3,1,2,2,5,2,0.003,-40.0,0.04865771812080537,0.87,0.09216101694915255,174,3402,26
3,1,2,2,5,2,0.003,-35.0,0.1112540192926045,0.865,0.19715099715099718,173,1382,27
3,1,2,2,5,2,0.003,-30.0,0.1583411875589067,0.84,0.2664551942902459,168,893,32
3,1,2,2,5,2,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,2,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.001,-9999.0,0.01861764021410286,0.8,0.03638844666818285,160,8434,40
3,1,2,2,5,2,0.001,-40.0,0.04817825956037338,0.8,0.09088327179778471,160,3161,40
3,1,2,2,5,2,0.001,-35.0,0.11291460832745237,0.8,0.19789734075448362,160,1257,40
3,1,2,2,5,2,0.001,-30.0,0.15548780487804878,0.765,0.25844594594594594,153,831,47
3,1,2,2,5,2,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
3,1,2,2,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.0003,-9999.0,0.022568093385214007,0.725,0.04377358490566037,145,6280,55
3,1,2,2,5,2,0.0003,-40.0,0.04723127035830619,0.725,0.08868501529051986,145,2925,55
3,1,2,2,5,2,0.0003,-35.0,0.11381475667189953,0.725,0.19674355495251017,145,1129,55
3,1,2,2,5,2,0.0003,-30.0,0.1539313399778516,0.695,0.2520398912058024,139,764,61
3,1,2,2,5,2,0.0003,-25.0,0.16951788491446346,0.545,0.2586002372479241,109,534,91
3,1,2,2,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.0001,-9999.0,0.02470957034851558,0.67,0.04766139071669927,134,5289,66
3,1,2,2,5,2,0.0001,-40.0,0.04625474628926476,0.67,0.08653535679690023,134,2763,66
3,1,2,2,5,2,0.0001,-35.0,0.11433447098976109,0.67,0.19533527696793002,134,1038,66
3,1,2,2,5,2,0.0001,-30.0,0.1524822695035461,0.645,0.24665391969407266,129,717,71
3,1,2,2,5,2,0.0001,-25.0,0.1650943396226415,0.525,0.2511961722488038,105,531,95
3,1,2,2,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,3e-05,-9999.0,0.026769039219755136,0.645,0.05140466228332337,129,4690,71
3,1,2,2,5,2,3e-05,-40.0,0.04737421961072347,0.645,0.08826548067054397,129,2594,71
3,1,2,2,5,2,3e-05,-35.0,0.12,0.645,0.20235294117647057,129,946,71
3,1,2,2,5,2,3e-05,-30.0,0.1565217391304348,0.63,0.25074626865671645,126,679,74
3,1,2,2,5,2,3e-05,-25.0,0.1634920634920635,0.515,0.24819277108433738,103,527,97
3,1,2,2,5,2,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,1e-05,-9999.0,0.028020211299954065,0.61,0.05357927097057532,122,4232,78
3,1,2,2,5,2,1e-05,-40.0,0.04719535783365571,0.61,0.08761220825852784,122,2463,78
3,1,2,2,5,2,1e-05,-35.0,0.12139303482587065,0.61,0.2024896265560166,122,883,78
3,1,2,2,5,2,1e-05,-30.0,0.15532734274711169,0.605,0.24719101123595508,121,658,79
3,1,2,2,5,2,1e-05,-25.0,0.16346153846153846,0.51,0.2475728155339806,102,522,98
3,1,2,2,5,2,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.01,-9999.0,0.010695782964737341,0.96,0.021155859181312325,192,17759,8
3,1,2,2,5,3,0.01,-40.0,0.04895461499235084,0.96,0.09315866084425038,192,3730,8
3,1,2,2,5,3,0.01,-35.0,0.1087202718006795,0.96,0.19532044760935913,192,1574,8
3,1,2,2,5,3,0.01,-30.0,0.1602506714413608,0.895,0.2718299164768413,179,938,21
3,1,2,2,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,2,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.003,-9999.0,0.014511141067322179,0.915,0.028569198345172117,183,12428,17
3,1,2,2,5,3,0.003,-40.0,0.050510626552580734,0.915,0.09573633272299241,183,3440,17
3,1,2,2,5,3,0.003,-35.0,0.11366459627329192,0.915,0.2022099447513812,183,1427,17
3,1,2,2,5,3,0.003,-30.0,0.16055045871559634,0.875,0.2713178294573643,175,915,25
3,1,2,2,5,3,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,2,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.001,-9999.0,0.0177598605360645,0.815,0.03476220942631691,163,9015,37
3,1,2,2,5,3,0.001,-40.0,0.04815361890694239,0.815,0.09093444909344492,163,3222,37
3,1,2,2,5,3,0.001,-35.0,0.1100607697501688,0.815,0.19393218322427128,163,1318,37
3,1,2,2,5,3,0.001,-30.0,0.15707317073170732,0.805,0.26285714285714284,161,864,39
3,1,2,2,5,3,0.001,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
3,1,2,2,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.0003,-9999.0,0.021035598705501618,0.715,0.040868819662760784,143,6655,57
3,1,2,2,5,3,0.0003,-40.0,0.045862732520846695,0.715,0.0861965039180229,143,2975,57
3,1,2,2,5,3,0.0003,-35.0,0.10784313725490197,0.715,0.1874180865006553,143,1183,57
3,1,2,2,5,3,0.0003,-30.0,0.15058324496288442,0.71,0.24846894138232722,142,801,58
3,1,2,2,5,3,0.0003,-25.0,0.17027863777089783,0.55,0.26004728132387706,110,536,90
3,1,2,2,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.0001,-9999.0,0.02211346746420156,0.61,0.04267972712961344,122,5395,78
3,1,2,2,5,3,0.0001,-40.0,0.04233171408743928,0.61,0.07916937053861128,122,2760,78
3,1,2,2,5,3,0.0001,-35.0,0.10321489001692047,0.61,0.17655571635311143,122,1060,78
3,1,2,2,5,3,0.0001,-30.0,0.1395617070357555,0.605,0.22680412371134018,121,746,79
3,1,2,2,5,3,0.0001,-25.0,0.16822429906542055,0.54,0.25653206650831356,108,534,92
3,1,2,2,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,3e-05,-9999.0,0.023779724655819776,0.57,0.045654785742891474,114,4680,86
3,1,2,2,5,3,3e-05,-40.0,0.0425531914893617,0.57,0.07919416464050018,114,2565,86
3,1,2,2,5,3,3e-05,-35.0,0.10694183864915573,0.57,0.18009478672985782,114,952,86
3,1,2,2,5,3,3e-05,-30.0,0.1378048780487805,0.565,0.2215686274509804,113,707,87
3,1,2,2,5,3,3e-05,-25.0,0.16535433070866143,0.525,0.25149700598802394,105,530,95
3,1,2,2,5,3,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,1e-05,-9999.0,0.025842178126442086,0.56,0.0494044993383326,112,4222,88
3,1,2,2,5,3,1e-05,-40.0,0.04418145956607495,0.56,0.08190127970749542,112,2423,88
3,1,2,2,5,3,1e-05,-35.0,0.11405295315682282,0.56,0.18950930626057527,112,870,88
3,1,2,2,5,3,1e-05,-30.0,0.14050632911392405,0.555,0.22424242424242424,111,679,89
3,1,2,2,5,3,1e-05,-25.0,0.1634920634920635,0.515,0.24819277108433738,103,527,97
3,1,2,2,5,3,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
3,1,2,2,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
3,1,2,2,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
3,1,2,2,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
3,1,2,2,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
3,1,3,1,5,2,0.01,-9999.0,0.011243851018973999,0.96,0.022227367446168093,192,16884,8
3,1,3,1,5,2,0.01,-40.0,0.05001302422505861,0.96,0.09507303788066351,192,3647,8
3,1,3,1,5,2,0.01,-35.0,0.11137026239067055,0.955,0.1994778067885117,191,1524,9
3,1,3,1,5,2,0.01,-30.0,0.16079494128274616,0.89,0.2723794950267789,178,929,22
3,1,3,1,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
